date,E_NF@KAU.M,ECT@KAU.M,EMN@KAU.M,E_TTU@KAU.M,E_TU@KAU.M,E_TRADE@KAU.M,EIF@KAU.M,E_FIR@KAU.M,EFI@KAU.M,ERE@KAU.M,E_PBS@KAU.M,EPS@KAU.M,EMA@KAU.M,EAD@KAU.M,E_EDHC@KAU.M,EED@KAU.M,EHC@KAU.M,E_LH@KAU.M,EAE@KAU.M,EAF@KAU.M,EOS@KAU.M,EGV@KAU.M,EGVFD@KAU.M,E_GVSL@KAU.M,EMPL@KAU.M,UR@KAU.M,ERT@KAU.M,EWT@KAU.M
1973-07-01,10.667071398763325,0.7122889629469499,1.2176837732412389,2.0982230565560016,0.8143632861972193,,,0.34722097918663186,0.11804927794155036,0.22917170124508152,,,,,,,0.42448843240570766,,,2.271674902716814,,2.271075354614979,0.39601842257007697,1.875056932044902,,,,
1973-08-01,10.697501799027963,0.710764208202677,1.2317247901750017,2.0727071035662865,0.8176178901900076,,,0.34841410514757915,0.11853295433293617,0.22988115081464297,,,,,,,0.42862028411954023,,,2.315658821595551,,2.2364406663843424,0.39824391243196167,1.8381967539523805,,,,
1973-09-01,10.756021799536882,0.7167779349098373,1.2261061728213871,2.0867061283583093,0.8064462015092932,,,0.3489391320932735,0.11863010743122653,0.23030902466204697,,,,,,,0.42723476283333034,,,2.351734740817069,,2.3578345901126205,0.39403688683384525,1.9637977032787752,,,,
1973-10-01,10.859934385098857,0.7372265268557068,1.2318330982815344,2.1121348318919813,0.8316826364146389,,,0.349428019228547,0.11882226750673557,0.23060575172181141,,,,,,,0.43119618409649846,,,2.35842025808142,,2.326918538023804,0.39478142638360797,1.9321371116401962,,,,
1973-11-01,10.872206445456627,0.7284863491814879,1.2125802564974115,2.1149629177085516,0.8354800268760733,,,0.3534693572812469,0.12012580915472819,0.2333435481265187,,,,,,,0.4339620413426579,,,2.364694132883428,,2.339448268221047,0.395220676736813,1.944227591484234,,,,
1973-12-01,10.872568828723375,0.7325246348587646,1.2136742224268762,2.1253516201815486,0.8288700549102302,,,0.35531988954620175,0.12071056833638927,0.2346093212098125,,,,,,,0.4372519856161814,,,2.3685924677682624,,2.3276722906929206,0.392631224776912,1.9350410659160087,,,,
1974-01-01,10.561400486279958,0.8569111544710132,1.109157773484232,2.07313786573198,0.6729759622340633,,,0.40641784266086634,0.1385492297645771,0.2678686128962892,,,,,,,0.4555157692707396,,,2.226210899802542,,2.3120761464976805,0.4004699132842646,1.9116062332134158,,,,
1974-02-01,10.521612067682229,0.8503209138243172,1.0822720722671937,2.066504258652959,0.6851622699574964,,,0.4117470965851588,0.1403893751040567,0.2713577214811021,,,,,,,0.4602486809917137,,,2.2356602902766545,,2.2842339625303034,0.4015624852588573,1.8826714772714461,,,,
1974-03-01,10.469587654443506,0.8405970836784623,0.8986278647727206,2.0809699941798847,0.6866608274525937,,,0.41424595051240787,0.1414203081137852,0.27282564239862267,,,,,,,0.4634485193394232,,,2.239399515123437,,2.2810394318715947,0.4027548815857808,1.878284550285814,,,,
1974-04-01,10.45152423956731,0.8324045234962271,0.8560948353361226,2.0813337245455656,0.691318976782961,,,0.4083745009376182,0.1393923723853062,0.26898212855231196,,,,,,,0.45520834774271984,,,2.2524822833945146,,2.293841721631667,0.40322497485589276,1.8906167467757742,,,,
1974-05-01,10.56245482062224,0.8523724717147826,1.078671197901653,2.0917209097425578,0.7007205507293933,,,0.4116570726368992,0.1404812910894269,0.2711757815474723,,,,,,,0.4560095492144591,,,2.2692425022211493,,2.3066103121000427,0.4024996288162067,1.904110683283836,,,,
1974-06-01,10.80024214757108,0.8719362748916379,1.1139383834703935,2.1086820740897707,0.7041384625753251,,,0.41288093352861277,0.14084727723524368,0.2720336562933691,,,,,,,0.45949848574105645,,,2.2841162447796686,,2.570933931913003,0.4020976339885338,2.168836297924469,,,,
1974-07-01,10.751234654890089,0.8727802304759641,1.0383730948252599,2.1268417598058673,0.7118160217461685,,,0.41574616632580047,0.14175469272346392,0.27399147360233655,,,,,,,0.4324886227960159,,,2.2873539665671796,,2.3886446861704824,0.4012432250210175,1.9874014611494648,,,,
1974-08-01,10.769440976529548,0.8781516621897171,1.0505299629993583,2.13408953455153,0.7156128121422505,,,0.4192190273681975,0.1428806067210471,0.27633842064715036,,,,,,,0.43689993939724,,,2.307327258647037,,2.348504476487986,0.39932670131363207,1.9491777751743542,,,,
1974-09-01,10.82663543889247,0.8735496828554734,1.1111101049095005,2.1494228564424978,0.717409335620997,,,0.419688904295068,0.14312979128293546,0.27655911301213254,,,,,,,0.43960175953407077,,,2.310199872659813,,2.3853608490665232,0.3991803242845054,1.986180524782018,,,,
1974-10-01,10.769494963529002,0.8780384469995623,1.11401000648808,2.1021647414719102,0.7103074270307329,,,0.42589353996912216,0.145061860133175,0.28083167983594715,,,,,,,0.47030910369351686,,,2.290252412648293,,2.379902613665405,0.3971609265623648,1.9827416871030406,,,,
1974-11-01,10.767694338311912,0.8730740176455215,1.112936407781054,2.0976270560902166,0.7115371334265492,,,0.426512006307153,0.145126404091649,0.281385602215504,,,,,,,0.4729964449973408,,,2.301136896569873,,2.3640497248692682,0.3952264398063638,1.9688232850629046,,,,
1974-12-01,10.771498833920507,0.8653057666092113,1.117578295764432,2.10209020656091,0.714207052983574,,,0.4260297030203746,0.1449705667500642,0.2810591362703104,,,,,,,0.4770717725280347,,,2.304617857309838,,2.3848021431960467,0.39525286522258063,1.9895492779734663,,,,
1975-01-01,11.478567284925976,0.9129447713407858,1.2192206011944917,2.1890719427487517,0.7319468161350481,,,0.5418281713394723,0.1879594050921944,0.35386876624727787,,,,,,,0.5264091853090057,,,2.381038321480721,,2.342857009992505,0.3002519897373788,2.042605020255126,,,,
1975-02-01,11.52011376619588,0.9103802293874131,1.2372699043346385,2.1925058616686512,0.7266378929408425,,,0.5410333377615799,0.18773880721958178,0.35329453054199816,,,,,,,0.5270317140542019,,,2.3924714185564495,,2.395026860742086,0.30079194099665885,2.0942349197454275,,,,
1975-03-01,11.579875323917639,0.9099327030298734,1.2384468155645554,2.196294691519529,0.727904684075825,,,0.5449712231497494,0.18927226332692748,0.355698959822822,,,,,,,0.5304260905536577,,,2.4049998272478676,,2.4021300814535613,0.298932087323831,2.1031979941297303,,,,
1975-04-01,11.591244942509174,0.9016411141032167,1.199420597608854,2.214690908108548,0.7347394000982389,,,0.5502688336202995,0.19101494990161785,0.3592538837186817,,,,,,,0.5350331864182029,,,2.3975613170827565,,2.405429370406474,0.2998635102270612,2.105565860179413,,,,
1975-05-01,11.58617937136884,0.8964077358123185,1.2208063991470326,2.2234204717090913,0.7321774356318678,,,0.5519560200655809,0.19153703829164526,0.36041898177393566,,,,,,,0.5403274525989503,,,2.3861626886481995,,2.4103017487315124,0.2991577384037068,2.1111440103278056,,,,
1975-06-01,11.575642171281327,0.8715338380092003,1.2071645499395323,2.2199865527891913,0.7281438952567894,,,0.5544572745135662,0.19246138867161258,0.3619958858419536,,,,,,,0.5473907567060085,,,2.403622006418616,,2.516028031935929,0.30035892543770004,2.215669106498229,,,,
1975-07-01,11.615046697620144,0.8613906369612844,1.208322924591568,2.2186385139022318,0.7405180729616587,,,0.5553069341935668,0.19247608444921985,0.36283084974434693,,,,,,,0.5492013909737365,,,2.429972667662816,,2.420366152255149,0.30089310328090707,2.1194730489742417,,,,
1975-08-01,11.652018260932978,0.8669305708274613,1.2261395824581933,2.2220444135381068,0.7460082033440599,,,0.5532997835540756,0.19175426556252798,0.3615455179915476,,,,,,,0.5495641427484587,,,2.433159665369706,,2.4129791065853885,0.30120738527604624,2.111771721309342,,,,
1975-09-01,11.639663952159854,0.8477355721859412,1.2321689881021056,2.2284452633108307,0.7503175397202856,,,0.5551597369914458,0.1921656649119896,0.36299407207945616,,,,,,,0.5575304670150119,,,2.4420713664022085,,2.4486546371687776,0.3013255504207672,2.1473290867480106,,,,
1975-10-01,11.652495378856015,0.828618467654701,1.2147696572556472,2.22016400825468,0.7426976112360223,,,0.5574413469039394,0.19328329860478907,0.3641580482991503,,,,,,,0.5544003285972452,,,2.480914335052951,,2.468203116383253,0.29960286440278744,2.168600251980466,,,,
1975-11-01,11.677708184845757,0.8128372666142155,1.2287454300587863,2.235839241039536,0.7461605377045643,,,0.5554128760922271,0.19231532025351478,0.36309755583871234,,,,,,,0.5572684483436177,,,2.4739556356770884,,2.4877429106448137,0.29929622110367865,2.188446689541135,,,,
1975-12-01,11.655002785813256,0.7894198018926882,1.2423245497445976,2.236256417046124,0.7478908923891532,,,0.5558714758183214,0.19234786040003457,0.3635236154182868,,,,,,,0.562604594817297,,,2.486970750400624,,2.49028097370055,0.29831868338947537,2.1919622903110745,,,,
1976-01-01,12.122242207001882,0.853191690910827,1.19572165355342,2.3246881710005693,0.7663236816155232,,,0.6184327315993774,0.21430569208974387,0.4041270395096336,,,,,,,0.5483457099102698,,,2.576008507568734,,2.544722936885123,0.3049240901559046,2.2397988467292183,,,,
1976-02-01,12.146564522826525,0.8430746666747749,1.1804746197388185,2.3341249004978755,0.769362290270695,,,0.6149346232282884,0.21365300169055865,0.4012816215377298,,,,,,,0.5520853461232192,,,2.5901046782614774,,2.5683429878502997,0.30309794467069273,2.2652450431796067,,,,
1976-03-01,12.171334186096459,0.8302969071110283,1.1831385810254882,2.3387082711597142,0.7739017569571406,,,0.6178053747509537,0.21453357913973675,0.4032717956112169,,,,,,,0.5565567667758057,,,2.59093710551356,,2.6070324918446985,0.3027273284252589,2.3043051634194396,,,,
1976-04-01,12.282773013865354,0.8282142519124756,1.2113863024525378,2.384008429720693,0.7833365328520984,,,0.6223306620672276,0.2162061544234127,0.4061245076438149,,,,,,,0.5615655534356654,,,2.619310187675843,,2.6266761357380592,0.3009924575949718,2.3256836781430876,,,,
1976-05-01,12.27957465575257,0.8142438032393398,1.2041884781377745,2.3873189989925683,0.7909116401920452,,,0.6267745972410844,0.217746270043055,0.4090283271980294,,,,,,,0.5625606045495557,,,2.6616238250635575,,2.6090650283752943,0.30007156426547693,2.3089934641098173,,,,
1976-06-01,12.350336567787506,0.7976943786043099,1.2081247987104893,2.3938437131885935,0.7929522402891801,,,0.6258403107419998,0.2170907274272407,0.408749583314759,,,,,,,0.5643912216707033,,,2.6878524367554517,,2.790882276455578,0.2999917567925477,2.49089051966303,,,,
1976-07-01,12.328346094551701,0.7887305459094761,1.2240355000661756,2.3921884285526565,0.7880684021631158,,,0.6261348494883636,0.21697969994871566,0.40915514953964793,,,,,,,0.5669829344488921,,,2.688958223785957,,2.6239490250614232,0.2997967713785249,2.3241522536828985,,,,
1976-08-01,12.328335527289214,0.7793492688124906,1.2185048141060666,2.407169558044122,0.7901056641020096,,,0.6273160059927468,0.21755900045618623,0.4097570055365606,,,,,,,0.5717458109154979,,,2.665587228844556,,2.625680537693892,0.29790438921513634,2.3277761484787556,,,,
1976-09-01,12.337758003006943,0.7871157950412578,1.2283108885392868,2.417326256004438,0.7979955782115519,,,0.6266774879594892,0.21743057925764375,0.4092469087018455,,,,,,,0.5713835414311378,,,2.696303079120037,,2.615183597673467,0.298313075290282,2.3168705223831854,,,,
