date,Total Nonfarm Jobs,Construction & Mining,Manufacturing,"Trade, Transport, & Utility",Transportation & Utilities,Total Trade Jobs,Information Jobs,Financial Activities,Finance and Insurance Jobs,Real Estate & Rental Jobs,Professional & Bus Services,"Prof, Sci, and Tech Svc Jobs",Mgmt of Companies jobs,Admin & Waste Management,Educational & Health Svs,Educational Services,Healthcare & Social Asst,Leisure & Hospitality,"Arts, Entertain., & Recreation",Accom & Food Services,Other service jobs,Total Government Jobs,Total Government Jobs,Federal Government Jobs,State & Local Government Jobs,Employment,Unemployment Rate,Retail Trade Jobs,Wholesale Trade Jobs
2/1/1996,23.34758113,1.285857238,0.405211047,5.122268302,1.205741627,3.916526675,0.33627526,1.292001038,0.409863014,0.882138024,1.642641984,0.444036319,0.101754386,1.096851279,1.998000282,0.108065844,1.889934439,6.670925866,0.668316832,6.002609034,0.635509737,3.958890378,0.403534137,3.555356242,25453.5243,12.53140315,3.520763077,0.395763598,
3/1/1996,23.3390517,1.26084056,0.402709745,5.108523554,1.197129187,3.911394368,0.33096258,1.287617476,0.405479452,0.882138024,1.649490658,0.450598432,0.098245614,1.100646612,2.007901711,0.109135802,1.898765908,6.685329146,0.661633663,6.023695483,0.632607866,3.973068403,0.403534137,3.569534266,25326.33455,12.43969757,3.515630769,0.395763598,
4/1/1996,23.26439035,1.270847231,0.400208442,5.082056032,1.188516746,3.893539285,0.330579396,1.285425696,0.403287671,0.882138024,1.651694188,0.439661577,0.1,1.112032612,2.003485976,0.109135802,1.894350174,6.636473081,0.654950495,5.981522586,0.629705995,3.973914316,0.398393574,3.575520742,25409.8343,12.15591885,3.500233846,0.393305439,
5/1/1996,23.25351127,1.265843896,0.397707139,5.072617504,1.184210526,3.888406978,0.334949376,1.283233915,0.40109589,0.882138024,1.659431278,0.441848948,0.101754386,1.115827945,2.006831752,0.108065844,1.898765908,6.629098617,0.661633663,5.967464953,0.629705995,3.974091794,0.394538153,3.579553642,25279.66385,11.71578193,3.495101538,0.393305439,
6/1/1996,23.26507165,1.255837225,0.395205836,5.072617504,1.184210526,3.888406978,0.326975802,1.281042134,0.39890411,0.882138024,1.670670854,0.439661577,0.1,1.131009277,2.002416017,0.108065844,1.894350174,6.664242698,0.661633663,6.002609034,0.632607866,3.963455713,0.391967871,3.571487842,25373.70606,12.67613536,3.495101538,0.393305439,
7/1/1996,23.32217436,1.245830554,0.405211047,5.066659109,1.188516746,3.878142362,0.320933546,1.283830426,0.394520548,0.889309878,1.676507134,0.439661577,0.098245614,1.138599944,2.015663221,0.108065844,1.907597378,6.684292203,0.681683168,6.002609034,0.635509737,3.987737384,0.406104418,3.581632966,25696.33297,11.59680277,3.484836923,0.393305439,
8/1/1996,23.2998517,1.240827218,0.402709745,5.056590379,1.201435407,3.855154973,0.322016506,1.281042134,0.39890411,0.882138024,1.67242524,0.439661577,0.101754386,1.131009277,2.023424732,0.106995885,1.916428847,6.698349835,0.681683168,6.016666667,0.635509737,3.966956178,0.403534137,3.563422042,26026.16724,10.88212983,3.464307692,0.39084728,
9/1/1996,23.22939878,1.235823883,0.397707139,5.042019544,1.197129187,3.844890357,0.323404496,1.295385842,0.39890411,0.896481732,1.685565625,0.439661577,0.103508772,1.142395277,2.024494691,0.108065844,1.916428847,6.747551548,0.681683168,6.06586838,0.635509737,3.841936279,0.403534137,3.438402143,26090.85788,11.16498539,3.454043077,0.39084728,
10/1/1996,23.27614854,1.235823883,0.397707139,5.001156968,1.210047847,3.791109121,0.343738891,1.272275011,0.390136986,0.882138024,1.677974959,0.439661577,0.103508772,1.134804611,2.031050343,0.110205761,1.920844582,6.733148268,0.688366337,6.044781931,0.635509737,3.947763341,0.398393574,3.549369766,25658.44705,11.56783641,3.40272,0.388389121,
11/1/1996,23.27831733,1.185790527,0.395205836,5.026818507,1.210047847,3.81677066,0.343991873,1.281638645,0.392328767,0.889309878,1.679582921,0.437474206,0.103508772,1.138599944,2.044297547,0.110205761,1.934091786,6.725773804,0.695049505,6.030724299,0.632607866,3.9626098,0.397108434,3.565501366,25572.56158,12.81655904,3.428381538,0.388389121,
12/1/1996,23.38617637,1.230820547,0.397707139,5.038105096,1.218660287,3.819444808,0.354274175,1.276658572,0.394520548,0.882138024,1.691688467,0.439661577,0.098245614,1.153781276,2.048849181,0.105925926,1.942923255,6.7472059,0.688366337,6.058839564,0.635509737,3.965357559,0.395823293,3.569534266,25564.16041,12.26437865,3.433513846,0.385930962,
1/1/1997,23.49200977,1.03276656,0.368598525,5.009632785,1.231527531,3.778105254,0.464157554,1.288670813,0.422502334,0.866168478,1.757349163,0.503389831,0.091408451,1.162550882,2.006415815,0.098486056,1.90792976,6.872957457,0.70318888,6.169768577,0.744798464,3.946662631,0.401411892,3.545250738,25397.95602,13.12121637,3.411827418,0.366277837,
2/1/1997,23.49436987,1.028551187,0.368598525,5.009632785,1.231527531,3.778105254,0.461417099,1.288670813,0.422502334,0.866168478,1.764655052,0.500847458,0.089859155,1.17394844,2.004503465,0.096573705,1.90792976,6.865674338,0.710220769,6.155453569,0.741381958,3.961284647,0.400108607,3.56117604,25328.14149,11.70983356,3.411827418,0.366277837,
3/1/1997,23.49469133,1.015905066,0.370916754,5.028445278,1.240230906,3.788214372,0.463120615,1.288670813,0.422502334,0.866168478,1.766904942,0.500847458,0.088309859,1.177747626,2.019336333,0.098486056,1.920850277,6.851233714,0.717252657,6.133981057,0.744798464,3.945359345,0.400108607,3.545250738,25299.00967,11.38953639,3.421936536,0.366277837,
4/1/1997,23.47438323,0.999043571,0.368598525,5.019741904,1.231527531,3.788214372,0.470426634,1.277072931,0.4178338,0.85923913,1.769711051,0.498305085,0.089859155,1.181546811,2.018380158,0.09752988,1.920850277,6.843950594,0.724284546,6.119666048,0.744798464,3.962659402,0.397502036,3.565157365,25778.60318,11.0377351,3.421936536,0.366277837,
5/1/1997,23.39413618,0.994828197,0.363962065,4.977675322,1.227175844,3.750499479,0.478333215,1.267809316,0.415499533,0.852309783,1.75352123,0.495762712,0.091408451,1.166350068,2.03847604,0.100398406,1.938077634,6.808163074,0.724284546,6.083878527,0.744798464,3.966569258,0.401411892,3.565157365,25650.48906,10.59594599,3.386554622,0.363944857,
6/1/1997,23.39672628,0.977966702,0.368598525,4.955438378,1.222824156,3.732614222,0.490793712,1.265475049,0.413165266,0.852309783,1.753813713,0.498305085,0.092957746,1.162550882,2.046133543,0.099442231,1.946691312,6.815194962,0.731316435,6.083878527,0.744798464,3.978513234,0.401411892,3.577101341,25733.51021,11.27014951,3.366336385,0.366277837,
7/1/1997,23.34784661,0.98639745,0.368598525,4.943923517,1.231527531,3.712395985,0.492989208,1.258545701,0.413165266,0.845380435,1.753257495,0.500847458,0.089859155,1.162550882,2.047089719,0.100398406,1.946691312,6.779784288,0.710220769,6.069563519,0.737965451,3.979295257,0.400108607,3.57918665,26299.9035,10.270535,3.346118149,0.366277837,
8/1/1997,23.38166028,0.977966702,0.368598525,4.909947346,1.222824156,3.68712319,0.490175688,1.25395062,0.415499533,0.838451087,1.752264417,0.498305085,0.091408451,1.162550882,2.076755455,0.104223108,1.972532348,6.779784288,0.710220769,6.069563519,0.737965451,4.034251789,0.401411892,3.632839897,25994.09849,10.72812869,3.320845353,0.366277837,
9/1/1997,23.28224776,0.977966702,0.361643836,4.906522895,1.227175844,3.679347051,0.483205974,1.258619154,0.420168067,0.838451087,1.764655052,0.500847458,0.089859155,1.17394844,2.052352733,0.101354582,1.950998152,6.794099296,0.710220769,6.083878527,0.737965451,3.945216665,0.397502036,3.547714628,26020.19911,10.25227101,3.310736235,0.368610817,
10/1/1997,23.31161777,0.977966702,0.363962065,4.897116649,1.222824156,3.674292492,0.469771881,1.246947819,0.408496732,0.838451087,1.757905382,0.500847458,0.094507042,1.162550882,2.057615748,0.102310757,1.955304991,6.822478082,0.724284546,6.098193536,0.737965451,3.979887989,0.398805322,3.581082667,25608.16413,9.914093022,3.305681676,0.368610817,
11/1/1997,23.31024751,0.973751328,0.363962065,4.877601284,1.218472469,3.659128815,0.466984223,1.249282086,0.410830999,0.838451087,1.766204348,0.500847458,0.091408451,1.17394844,2.061922587,0.102310757,1.95961183,6.836667475,0.731316435,6.10535104,0.737965451,3.975906663,0.398805322,3.577101341,25706.69375,10.07939925,3.290517998,0.368610817,
12/1/1997,23.30448379,0.973751328,0.366280295,4.858788791,1.209769094,3.649019697,0.468624196,1.25395062,0.415499533,0.838451087,1.760447755,0.503389831,0.094507042,1.162550882,2.076281418,0.099442231,1.976839187,6.829635586,0.724284546,6.10535104,0.744798464,3.971925338,0.398805322,3.573120016,25679.51155,11.33493519,3.28040888,0.368610817,
1/1/1998,23.94192367,0.900987925,0.397077577,4.986801435,1.220633484,3.766167951,0.42527632,1.224886433,0.404444444,0.820441989,1.990994108,0.515076923,0.110491368,1.365425817,2.075815813,0.113928013,1.961887801,7.212731525,0.783967611,6.428763913,0.70751822,4.01983431,0.401425829,3.618408481,25870.49171,9.894064596,3.417455392,0.348712559,
2/1/1998,23.93402787,0.91284303,0.392082891,4.966383364,1.203257919,3.763125445,0.426809992,1.215997545,0.395555556,0.820441989,1.99471823,0.520527473,0.10876494,1.365425817,2.085459805,0.115023474,1.970436331,7.220259351,0.783967611,6.43629174,0.70751822,4.011955445,0.401425829,3.610529615,25791.12318,9.507971285,3.412205844,0.350919601,
3/1/1998,23.93609968,0.904939627,0.394580234,4.954978613,1.20760181,3.747376803,0.42238601,1.218219767,0.397777778,0.820441989,1.999104235,0.517802198,0.107038513,1.374263524,2.083268882,0.112832551,1.970436331,7.220175842,0.776356275,6.443819566,0.704257768,4.034188707,0.401425829,3.632762878,25725.49081,11.71520363,3.396457202,0.350919601,
4/1/1998,23.9572576,0.900987925,0.392082891,4.948823409,1.211945701,3.736877708,0.439291247,1.225056783,0.397777778,0.827279006,1.998105388,0.515076923,0.10876494,1.374263524,2.096199259,0.117214397,1.978984862,7.220259351,0.783967611,6.43629174,0.70751822,4.028933124,0.400109679,3.628823445,25943.90133,9.62076437,3.385958107,0.350919601,
5/1/1998,23.98956348,0.900987925,0.392082891,4.948823409,1.211945701,3.736877708,0.431135046,1.225056783,0.397777778,0.827279006,1.998105388,0.515076923,0.10876494,1.374263524,2.107926594,0.116118936,1.991807658,7.235231495,0.776356275,6.45887522,0.710778673,4.039435272,0.398793529,3.640641744,25981.18091,9.607695906,3.385958107,0.350919601,
6/1/1998,23.93612276,0.893084523,0.392082891,4.938324314,1.211945701,3.726378613,0.429111074,1.222834561,0.395555556,0.827279006,2.00255709,0.517802198,0.110491368,1.374263524,2.113296321,0.117214397,1.996081923,7.205120189,0.776356275,6.428763913,0.710778673,4.028933124,0.400109679,3.628823445,26301.69127,10.26176357,3.375459012,0.350919601,
7/1/1998,23.97658525,0.893084523,0.394580234,4.916930395,1.203257919,3.713672476,0.431835876,1.229501228,0.402222222,0.827279006,1.998138236,0.517802198,0.110491368,1.369844671,2.126119117,0.117214397,2.00890472,7.205120189,0.776356275,6.428763913,0.710778673,4.070496779,0.397477379,3.6730194,26759.79476,9.309477694,3.364959917,0.348712559,
8/1/1998,24.05917437,0.900987925,0.389585547,4.910379462,1.198914027,3.711465435,0.436974692,1.229501228,0.402222222,0.827279006,2.018506078,0.517802198,0.10876494,1.391938939,2.148585905,0.118309859,2.030276046,7.205203698,0.783967611,6.421236087,0.710778673,4.108671159,0.398793529,3.70987763,26614.09406,9.236377299,3.364959917,0.346505518,
9/1/1998,23.99527322,0.897036224,0.389585547,4.910449654,1.194570136,3.715879518,0.435044569,1.224886433,0.404444444,0.820441989,1.999104235,0.517802198,0.107038513,1.374263524,2.134667648,0.117214397,2.01745325,7.205287207,0.791578947,6.41370826,0.70751822,4.091693479,0.400109679,3.6915838,26438.68667,8.955320872,3.364959917,0.350919601,
10/1/1998,23.93094777,0.897036224,0.389585547,4.895606667,1.190226244,3.705380423,0.44116028,1.222834561,0.395555556,0.827279006,1.99637896,0.515076923,0.107038513,1.374263524,2.14431164,0.118309859,2.026001781,7.197759381,0.791578947,6.406180434,0.710778673,4.03549584,0.398793529,3.636702311,26248.41162,8.809800553,3.354460822,0.350919601,
11/1/1998,23.96106492,0.893084523,0.389585547,4.897417979,1.181538462,3.715879518,0.439525184,1.229501228,0.402222222,0.827279006,2.00349024,0.515076923,0.105312085,1.383101232,2.148585905,0.118309859,2.030276046,7.227954197,0.799190283,6.428763913,0.710778673,4.021141443,0.398793529,3.622347914,26258.46198,8.92800154,3.364959917,0.350919601,
12/1/1998,23.94044388,0.904939627,0.389585547,4.897927906,1.168506787,3.729421119,0.441449712,1.227279006,0.4,0.827279006,1.994652532,0.515076923,0.105312085,1.374263524,2.145407102,0.119405321,2.026001781,7.205287207,0.791578947,6.41370826,0.70751822,4.026397026,0.400109679,3.626287346,26263.40198,9.726720436,3.38070856,0.348712559,
1/1/1999,24.27349001,0.882682388,0.383874346,5.147288532,1.247839318,3.899449214,0.365565742,1.2107473,0.412410501,0.798336798,2.094215415,0.595774648,0.059533608,1.438907159,2.101818269,0.125095639,1.97672263,7.401950678,0.79104,6.610910678,0.692783505,3.992563832,0.399890019,3.592673813,26925.28978,8.842606004,3.500719055,0.398730159,
2/1/1999,24.32157478,0.882682388,0.386335079,5.150244484,1.247839318,3.902405165,0.370514928,1.2107473,0.412410501,0.798336798,2.095599904,0.592605634,0.059533608,1.443460663,2.11446255,0.125095639,1.989366912,7.409630678,0.79872,6.610910678,0.692783505,4.008573965,0.399890019,3.608683946,26715.35757,8.282918102,3.506214689,0.396190476,
3/1/1999,24.4051735,0.870965365,0.386335079,5.178583303,1.257151552,3.921431751,0.372949899,1.20845613,0.410119332,0.798336798,2.11146921,0.595774648,0.058573388,1.457121174,2.109100124,0.123947972,1.985152151,7.456064289,0.81408,6.641984289,0.695990836,4.015259262,0.39857025,3.616689012,26668.14396,8.057116667,3.522701592,0.398730159,
4/1/1999,24.47387063,0.878776713,0.388795812,5.210717591,1.261807669,3.948909922,0.367803048,1.212817767,0.407828162,0.804989605,2.11008472,0.598943662,0.058573388,1.45256767,2.130173926,0.123947972,2.006225953,7.456241094,0.79872,6.657521094,0.699198167,4.019261795,0.39857025,3.620691545,26797.89006,7.122513732,3.550179764,0.398730159,
5/1/1999,24.50944921,0.878776713,0.391256545,5.224685942,1.275776019,3.948909922,0.366552725,1.210526598,0.405536993,0.804989605,2.148297274,0.60528169,0.058573388,1.484442196,2.132093353,0.12165264,2.010440714,7.448649497,0.78336,6.665289497,0.695990836,4.012619724,0.395930712,3.616689012,26973.81436,7.721469618,3.550179764,0.398730159,
6/1/1999,24.57689714,0.878776713,0.388795812,5.234837693,1.280432136,3.954405557,0.371963117,1.219249872,0.400954654,0.818295218,2.137405742,0.598943662,0.058573388,1.479888692,2.132469258,0.126243305,2.006225953,7.487226302,0.8064,6.680826302,0.699198167,4.026974462,0.39857025,3.628404212,27027.47661,6.843704465,3.555675398,0.398730159,
7/1/1999,24.61650228,0.874871039,0.393717277,5.240333327,1.280432136,3.959901191,0.378019809,1.199070751,0.394081146,0.804989605,2.152875013,0.592605634,0.057613169,1.50265621,2.136684019,0.126243305,2.010440714,7.479546302,0.79872,6.680826302,0.695990836,4.065393902,0.402529557,3.662864345,27663.99681,6.481675192,3.561171032,0.398730159,
8/1/1999,24.80203544,0.878776713,0.393717277,5.266132464,1.28974437,3.976388094,0.378788142,1.192417944,0.394081146,0.798336798,2.172873552,0.598943662,0.057613169,1.516316721,2.161972581,0.126243305,2.035729276,7.471601094,0.81408,6.657521094,0.695990836,4.189764833,0.402529557,3.787235275,27897.54812,6.795504019,3.577657935,0.398730159,
9/1/1999,24.73599825,0.878776713,0.393717277,5.282181968,1.275776019,4.006405948,0.383859349,1.185765137,0.394081146,0.791683992,2.177427056,0.598943662,0.057613169,1.520870225,2.132469258,0.126243305,2.006225953,7.479546302,0.79872,6.680826302,0.705612829,4.116642363,0.399890019,3.716752343,27315.82096,7.008440142,3.605136107,0.401269841,
10/1/1999,24.84721155,0.886588062,0.39617801,5.310520787,1.285088253,4.025432534,0.376797271,1.183473968,0.391789976,0.791683992,2.225706837,0.60528169,0.058573388,1.561851758,2.148180634,0.125095639,2.023084995,7.533836718,0.8064,6.727436718,0.70882016,4.077109101,0.402529557,3.674579544,27397.42282,6.849775449,3.62162301,0.403809524,
11/1/1999,24.90519439,0.89439941,0.39617801,5.325328655,1.294400487,4.030928168,0.379215857,1.185544436,0.387207637,0.798336798,2.21563961,0.60528169,0.057613169,1.552744751,2.152395394,0.125095639,2.027299755,7.572678731,0.8064,6.766278731,0.712027491,4.071786799,0.401209788,3.670577011,27500.44033,6.754666159,3.627118644,0.403809524,
12/1/1999,24.94289707,0.906116433,0.398638743,5.308002234,1.299056604,4.008945631,0.387970113,1.190126774,0.391789976,0.798336798,2.250971505,0.611619718,0.05473251,1.584619276,2.14511354,0.126243305,2.018870234,7.572678731,0.8064,6.766278731,0.712027491,4.071251502,0.402529557,3.668721944,27412.57857,7.668991915,3.605136107,0.403809524,
1/1/2000,25.11801538,1.023671822,0.396754564,5.529777744,1.31234495,4.217432794,0.39919503,1.205661139,0.385114108,0.820547031,2.1339791,0.453044204,0.095930233,1.585004664,2.069747861,0.176693969,1.893053892,7.615865937,0.823710547,6.792155391,0.678849654,4.064512523,0.42540366,3.639108863,28889.14482,5.679099299,3.820921763,0.396511031,
2/1/2000,25.19515538,1.032347007,0.394320487,5.538253088,1.326609569,4.211643519,0.397081237,1.203327114,0.382780083,0.820547031,2.140908596,0.455379483,0.095930233,1.589598881,2.081604148,0.176693969,1.90491018,7.647094238,0.823710547,6.823383691,0.688023298,4.072196166,0.426803014,3.645393152,28803.61179,5.239402691,3.815132488,0.396511031,
3/1/2000,25.29051142,1.045359785,0.396754564,5.545470762,1.331364442,4.21410632,0.398162544,1.205330179,0.378112033,0.827218145,2.151569913,0.460050042,0.092732558,1.598787313,2.093460436,0.176693969,1.916766467,7.678213693,0.831408776,6.846804917,0.691081179,4.085108365,0.436598493,3.648509872,28853.11124,4.969794596,3.815132488,0.398973833,
4/1/2000,25.41340628,1.062710155,0.396754564,5.541973558,1.336119315,4.205854244,0.426152573,1.205330179,0.378112033,0.827218145,2.170225417,0.464720601,0.09752907,1.607975746,2.083992581,0.175130305,1.908862275,7.71746676,0.816012317,6.901454443,0.691081179,4.11771931,0.439397201,3.678322108,28956.91572,4.643227775,3.809343212,0.396511031,
5/1/2000,25.42523343,1.067047747,0.396754564,5.535790286,1.326609569,4.209180718,0.415541697,1.207333243,0.373443983,0.83388926,2.178475112,0.462385321,0.094331395,1.621758396,2.078476821,0.173566642,1.90491018,7.72516499,0.823710547,6.901454443,0.694139061,4.126509905,0.457588805,3.668921099,28927.7778,4.74312111,3.815132488,0.39404823,
6/1/2000,25.5594646,1.07138534,0.399188641,5.571313932,1.345629061,4.225684871,0.425928974,1.207333243,0.373443983,0.83388926,2.183805771,0.464720601,0.092732558,1.626352612,2.11799778,0.173566642,1.944431138,7.76409152,0.831408776,6.932682744,0.694139061,4.124280337,0.443595264,3.680685073,28692.10437,4.724887211,3.826711039,0.398973833,
7/1/2000,25.63116718,1.093073302,0.399188641,5.585355284,1.345629061,4.239726224,0.4061819,1.209667268,0.375778008,0.83388926,2.2066509,0.469391159,0.087936047,1.649323694,2.099062069,0.170439315,1.928622754,7.79531982,0.831408776,6.963911044,0.700254823,4.136413172,0.440796555,3.695616616,29166.24736,4.702773765,3.838289589,0.401436634,
8/1/2000,25.66949982,1.097410894,0.404056795,5.607477984,1.350383934,4.25709405,0.420187638,1.214004357,0.373443983,0.840560374,2.203655521,0.469391159,0.089534884,1.644729478,2.096673637,0.172002978,1.924670659,7.810933971,0.831408776,6.979525195,0.706370586,4.108728436,0.429601722,3.679126713,28969.07694,4.699174399,3.855657416,0.401436634,
9/1/2000,25.85169693,1.101748487,0.404056795,5.627308611,1.350383934,4.276924677,0.449273827,1.216007421,0.368775934,0.847231488,2.230560719,0.471726439,0.091133721,1.66770056,2.114045684,0.173566642,1.940479042,7.85755873,0.846805235,7.010753495,0.703312705,4.147823949,0.424004306,3.723819643,28618.28463,4.630734905,3.873025242,0.403899436,
10/1/2000,25.84685408,1.101748487,0.406490872,5.626274209,1.355138807,4.271135402,0.439284451,1.216007421,0.368775934,0.847231488,2.255130639,0.471726439,0.092732558,1.690671642,2.111657251,0.175130305,1.936526946,7.85755873,0.846805235,7.010753495,0.712486349,4.120215671,0.42540366,3.694812011,28593.46527,4.726043324,3.867235966,0.403899436,
11/1/2000,25.84238217,1.101748487,0.404056795,5.655220586,1.355138807,4.300081779,0.421142389,1.211339371,0.364107884,0.847231488,2.257339965,0.478732277,0.087936047,1.690671642,2.113220915,0.176693969,1.936526946,7.849860501,0.839107005,7.010753495,0.718602111,4.109851052,0.426803014,3.683048038,28552.53672,4.513549302,3.896182343,0.403899436,
12/1/2000,25.91307937,1.114761264,0.404056795,5.652757784,1.355138807,4.297618978,0.401867738,1.214004357,0.373443983,0.840560374,2.274778093,0.476396997,0.084738372,1.713642724,2.130592962,0.178257632,1.952335329,7.873064035,0.854503464,7.018560571,0.721659993,4.12553635,0.426803014,3.698733336,28222.25898,5.076503931,3.896182343,0.401436634,
1/1/2001,25.73936207,1.100809444,0.413394216,5.664471684,1.410026385,4.254445299,0.363447319,1.27134155,0.380562862,0.890778689,2.310623398,0.551183432,0.085831063,1.673608903,2.164882964,0.185642857,1.979240106,7.779260284,0.840210053,6.939050232,0.704913397,3.966217818,0.398781501,3.567436317,28862.09662,5.374696301,3.852822581,0.401622718,
2/1/2001,25.90716178,1.100809444,0.413394216,5.670205051,1.410026385,4.260178666,0.361695105,1.264271878,0.380562862,0.883709016,2.314716637,0.553846154,0.08726158,1.673608903,2.166525821,0.187285714,1.979240106,7.794783887,0.840210053,6.954573834,0.704913397,4.115846347,0.398781501,3.717064846,28562.66445,5.000862503,3.858555948,0.401622718,
3/1/2001,25.92364487,1.092141653,0.410933536,5.679159459,1.42471416,4.254445299,0.365339929,1.259595683,0.382956339,0.876639344,2.337769101,0.553846154,0.08726158,1.696661367,2.168168678,0.188928571,1.979240106,7.787022085,0.840210053,6.946812033,0.707900318,4.115614426,0.400110773,3.715503654,28417.22242,5.412337786,3.852822581,0.401622718,
4/1/2001,25.85754864,1.074806071,0.408472856,5.667692725,1.42471416,4.242978565,0.353572135,1.259595683,0.382956339,0.876639344,2.328030863,0.556508876,0.088692098,1.682829889,2.177776284,0.190571429,1.987204855,7.78676216,0.847711928,6.939050232,0.704913397,4.095926462,0.400110773,3.69581569,28797.63916,5.863672538,3.841355847,0.401622718,
5/1/2001,25.76003066,1.074806071,0.410933536,5.656225991,1.42471416,4.231511831,0.354037671,1.252526011,0.382956339,0.869569672,2.35672771,0.56183432,0.084400545,1.710492846,2.176133427,0.188928571,1.987204855,7.763476756,0.847711928,6.915764828,0.701926476,4.013237012,0.400110773,3.613126239,28821.03903,5.144388183,3.829889113,0.401622718,
6/1/2001,25.87889822,1.061804384,0.406012177,5.655388549,1.429610085,4.225778464,0.347510328,1.250132534,0.380562862,0.869569672,2.364000925,0.564497041,0.084400545,1.715103339,2.189723407,0.190571429,1.999151979,7.74821308,0.840210053,6.908003027,0.707900318,4.14821252,0.402769316,3.745443204,28740.36227,5.13812135,3.824155746,0.401622718,
7/1/2001,25.83852387,1.061804384,0.403551497,5.643921815,1.429610085,4.21431173,0.346364723,1.24534558,0.375775907,0.869569672,2.36082095,0.564497041,0.085831063,1.710492846,2.189026747,0.193857143,1.995169604,7.732429552,0.847711928,6.884717624,0.71387416,4.141384463,0.401440044,3.739944419,29027.71327,5.098891103,3.812689012,0.401622718,
8/1/2001,25.84661187,1.057470489,0.406012177,5.637351006,1.43450601,4.202844996,0.349347505,1.240669385,0.378169385,0.8625,2.367576911,0.569822485,0.08726158,1.710492846,2.190669604,0.1955,1.995169604,7.740451279,0.840210053,6.900241226,0.704913397,4.152150113,0.402769316,3.749380797,28930.34155,5.112283386,3.801222278,0.401622718,
9/1/2001,25.86215956,1.06613828,0.406012177,5.61525498,1.429610085,4.185644895,0.338530601,1.240669385,0.378169385,0.8625,2.361216961,0.569822485,0.090122616,1.70127186,2.199331013,0.192214286,2.007116728,7.740711204,0.832708177,6.908003027,0.704913397,4.189381562,0.401440044,3.787941518,28752.39277,5.265157416,3.784022177,0.401622718,
10/1/2001,25.30246284,1.053136594,0.393708777,5.479614283,1.356171211,4.123443072,0.340910884,1.217066891,0.375775907,0.841290984,2.315310346,0.567159763,0.092983651,1.655166932,2.20097387,0.193857143,2.007116728,7.415495333,0.810202551,6.605292782,0.698939555,4.187306306,0.400110773,3.787195533,28515.67706,5.496154084,3.726688508,0.396754564,
11/1/2001,25.10985112,1.061804384,0.391248097,5.312923151,1.263148637,4.049774515,0.34549914,1.209997219,0.375775907,0.834221311,2.332839053,0.564497041,0.090122616,1.678219396,2.204956245,0.193857143,2.011099102,7.345639122,0.810202551,6.535436572,0.692965712,4.211978992,0.398781501,3.813197491,28274.97106,5.379971607,3.657888105,0.39188641,
12/1/2001,25.10517379,1.061804384,0.391248097,5.321090595,1.263148637,4.057941959,0.333744661,1.198251352,0.378169385,0.820081967,2.328030247,0.567159763,0.08726158,1.673608903,2.206599102,0.1955,2.011099102,7.338397173,0.7951988,6.543198373,0.695952633,4.230055541,0.394793686,3.835261855,28046.6741,5.820620434,3.663621472,0.394320487,
1/1/2002,25.73917623,1.214331517,0.428078818,5.552930622,1.442222574,4.110708048,0.45347183,1.192889536,0.401684211,0.791205326,2.37729061,0.51408776,0.130484694,1.732718157,2.202309925,0.16766323,2.034646695,7.439370413,0.880121858,6.559248555,0.672151899,4.206351063,0.408745247,3.797605815,28117.2488,5.802877908,3.715987236,0.394720812,
2/1/2002,25.78118892,1.214331517,0.425369458,5.552727066,1.447834334,4.104892732,0.450519385,1.190363221,0.399157895,0.791205326,2.408198591,0.516512702,0.130484694,1.761201195,2.19971365,0.169072165,2.030641485,7.462953216,0.888271135,6.574682081,0.669303797,4.20770902,0.410103205,3.797605815,27838.18436,5.517006999,3.71017192,0.394720812,
3/1/2002,25.85442726,1.228903495,0.428078818,5.549348298,1.447834334,4.101513964,0.446017896,1.197125659,0.399157895,0.797967765,2.417347747,0.518937644,0.132461735,1.765948368,2.19971365,0.169072165,2.030641485,7.493820268,0.888271135,6.605549133,0.672151899,4.22191953,0.41281912,3.80910041,28012.07979,5.24507411,3.704356603,0.39715736,
4/1/2002,25.81299705,1.238618147,0.41182266,5.583629531,1.464669617,4.118959913,0.440064164,1.197125659,0.399157895,0.797967765,2.460520206,0.521362587,0.130484694,1.808672925,2.213138215,0.1704811,2.042657115,7.540120846,0.888271135,6.651849711,0.672151899,4.055805721,0.411461162,3.644344558,28660.15691,4.84773522,3.721802553,0.39715736,
5/1/2002,26.07877114,1.243475473,0.41182266,5.589241292,1.470281378,4.118959913,0.432354374,1.197125659,0.399157895,0.797967765,2.491530898,0.528637413,0.130484694,1.83240879,2.218552359,0.171890034,2.046662325,7.586853937,0.896420411,6.690433526,0.672151899,4.235662589,0.410103205,3.825559384,28375.07213,4.982097148,3.721802553,0.39715736,
6/1/2002,26.36050006,1.267762103,0.41453202,5.608716678,1.4815049,4.127211778,0.427149794,1.199651975,0.401684211,0.797967765,2.523129258,0.526212471,0.126530612,1.870386175,2.22374491,0.169072165,2.054672745,7.633154515,0.896420411,6.736734104,0.672151899,4.390506912,0.41281912,3.977687792,28372.04394,4.308670139,3.727617869,0.399593909,
